task_id,status,mode,total_time_s,receipts_json,duality_gap,gamma_max_resid
f5aa3634,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0002560615539550781, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f5b8619d,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00012803077697753906, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f5c89df1,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003421306610107422, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f76d97a5,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 9.822845458984375e-05, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f823c43c,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00033402442932128906, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f83cb3f6,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003771781921386719, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f8a8fe49,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00042700767517089844, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f8b3ba0a,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0002810955047607422, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f8be4b64,validated,convex,0.0009,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0009257793426513672, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f8c80d96,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0002448558807373047, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 9.5367431640625e-07, ""error"": null}]",,
f8cc533f,error,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.0001461505889892578, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmpui8ggdfe.json: v1 supports a single test input; found 2 test pairs""}]",,
f8f52ecc,error,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 7.677078247070312e-05, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmpcxxs_kmd.json: v1 supports a single test input; found 2 test pairs""}]",,
f8ff0b80,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00020194053649902344, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f9012d9b,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 9.512901306152344e-05, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f9a67cb5,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003228187561035156, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 9.5367431640625e-07, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
f9d67f8b,validated,convex,0.0022,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0021588802337646484, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fafd9572,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00026488304138183594, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fafffa47,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00011801719665527344, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fb791726,validated,convex,0.0007,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0006940364837646484, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fbf15a0b,error,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.00015592575073242188, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmpe1fbgln7.json: v1 supports a single test input; found 2 test pairs""}]",,
fc10701f,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00043201446533203125, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fc4aaf52,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003478527069091797, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fc754716,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.000125885009765625, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fcb5c309,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003578662872314453, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fcc82909,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00023794174194335938, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fd02da9e,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00020122528076171875, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fd096ab6,validated,convex,0.0008,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0007817745208740234, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fd4b2b02,validated,convex,0.0008,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0008180141448974609, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fe45cba4,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00019216537475585938, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fe9372f3,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00028896331787109375, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 9.5367431640625e-07, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
fea12743,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.000377655029296875, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
feca6190,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00021910667419433594, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ff2825db,error,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 7.390975952148438e-05, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmp1o8pbodf.json: v1 supports a single test input; found 2 test pairs""}]",,
ff28f65a,error,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 6.413459777832031e-05, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmprlbnb053.json: v1 supports a single test input; found 3 test pairs""}]",,
ff72ca3e,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0004177093505859375, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ff805c23,validated,convex,0.0007,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0006539821624755859, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
0934a4d8,validated,convex,0.0012,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0011749267578125, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
135a2760,validated,convex,0.0005,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0004990100860595703, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
136b0064,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003218650817871094, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
13e47133,error,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.00019288063049316406, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmpbb8_n5vw.json: v1 supports a single test input; found 2 test pairs""}]",,
142ca369,error,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.00017595291137695312, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmp1dffmlv_.json: v1 supports a single test input; found 2 test pairs""}]",,
16b78196,validated,convex,0.0011,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0010941028594970703, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
16de56c4,error,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 8.440017700195312e-05, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmpfyf9diew.json: v1 supports a single test input; found 2 test pairs""}]",,
1818057f,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00042700767517089844, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
195c6913,error,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.00032019615173339844, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmpnuw0uetw.json: v1 supports a single test input; found 2 test pairs""}]",,
1ae2feb7,error,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.00013685226440429688, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmp3rbpo61j.json: v1 supports a single test input; found 3 test pairs""}]",,
20270e3b,error,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 7.200241088867188e-05, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmpqw0ptcvz.json: v1 supports a single test input; found 2 test pairs""}]",,
20a9e565,error,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.0002460479736328125, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmpuv4dqwmo.json: v1 supports a single test input; found 2 test pairs""}]",,
21897d95,error,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.00014591217041015625, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmphzpghu1r.json: v1 supports a single test input; found 2 test pairs""}]",,
221dfab4,error,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.00022673606872558594, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmpo_xj1ait.json: v1 supports a single test input; found 2 test pairs""}]",,
247ef758,error,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.0001087188720703125, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmp4dgop08y.json: v1 supports a single test input; found 2 test pairs""}]",,
269e22fb,error,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""error"", ""time_s"": 0.00017905235290527344, ""error"": ""NotImplementedError: /var/folders/w3/jzknl9pj2hz187ktjhl14xnr0000gn/T/tmp1ovpwbg_.json: v1 supports a single test input; found 2 test pairs""}]",,
271d71e2,validated,convex,0.0006,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0005779266357421875, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
